step,task_loss,bias_loss,total_loss,sps
0,20.601356506347656,0.1314697265625,20.614501953125,
1,21.160676956176758,0.142822265625,21.174959182739258,
2,14.627607345581055,0.12548828125,14.640157699584961,
3,14.345359802246094,0.1229248046875,14.357650756835938,
4,16.103761672973633,0.1492919921875,16.11869239807129,
5,12.484237670898438,0.1346435546875,12.497703552246094,
6,10.188070297241211,0.140380859375,10.202108383178711,
7,6.711147785186768,0.1368408203125,6.72483491897583,
8,3.636146068572998,0.1378173828125,3.6499247550964355,
9,2.8363115787506104,0.133056640625,2.8496172428131104,
10,2.1437060832977295,0.1146240234375,2.155165433883667,
11,2.529550313949585,0.134033203125,2.542955160140991,
12,2.1458966732025146,0.1436767578125,2.1602628231048584,
13,1.9156724214553833,0.1458740234375,1.9302598237991333,
14,2.036780834197998,0.149169921875,2.051696300506592,
15,2.033740758895874,0.1353759765625,2.0472753047943115,
16,2.560474157333374,0.1243896484375,2.5729100704193115,
17,1.4979636669158936,0.142333984375,1.512200117111206,
18,1.5902619361877441,0.1336669921875,1.6036286354064941,
19,1.561259150505066,0.1282958984375,1.5740917921066284,
20,1.8650723695755005,0.12481689453125,1.8775540590286255,
21,1.4883430004119873,0.123046875,1.5006492137908936,
22,1.5014874935150146,0.1270751953125,1.5141980648040771,
23,1.5828057527542114,0.1197509765625,1.594783902168274,
24,1.7044273614883423,0.13427734375,1.7178550958633423,
25,1.4718973636627197,0.129150390625,1.484813928604126,
26,1.657454013824463,0.1248779296875,1.6699433326721191,
27,0.8826022744178772,0.12396240234375,0.8950000405311584,
28,1.5956618785858154,0.125732421875,1.6082351207733154,
29,1.3681093454360962,0.12347412109375,1.3804537057876587,
30,1.3014293909072876,0.1326904296875,1.3146969079971313,
31,1.2226223945617676,0.12335205078125,1.2349591255187988,
32,1.5148130655288696,0.12384033203125,1.5271955728530884,
33,1.6501421928405762,0.1328125,1.6634249687194824,
34,0.89596027135849,0.115234375,0.9074806571006775,
35,0.9304688572883606,0.1129150390625,0.9417603611946106,
36,1.26374089717865,0.1220703125,1.27594792842865,
37,1.4211293458938599,0.11456298828125,1.4325886964797974,
38,0.9944791197776794,0.118408203125,1.0063199996948242,
39,1.3288596868515015,0.10968017578125,1.339830756187439,
40,1.3324037790298462,0.11163330078125,1.343565583229065,
41,1.152851939201355,0.1142578125,1.1642807722091675,
42,0.9432815313339233,0.11065673828125,0.9543441534042358,
43,0.5229477882385254,0.107666015625,0.5337128639221191,
44,1.2222657203674316,0.12188720703125,1.2344574928283691,
45,1.0482949018478394,0.1075439453125,1.0590523481369019,
46,1.5514440536499023,0.1171875,1.5631628036499023,
47,0.7775930762290955,0.111572265625,0.788747251033783,
48,0.6678208708763123,0.1043701171875,0.6782578825950623,
